date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-07-06,12.0,7.38,2023-07-06 16:30:00,15.39,5.53,2023-07-06 15:30:00,17.67,4.69,2023-07-06 15:30:00,97
2023-07-07,20.22,3.97,2023-07-07 16:15:00,22.9,3.39,2023-07-07 16:15:00,24.09,3.17,2023-07-07 15:15:00,97
2023-07-08,23.83,3.22,2023-07-08 14:15:00,28.46,2.53,2023-07-08 13:15:00,30.79,2.26,2023-07-08 12:15:00,97
2023-07-09,53.9,0.86,2023-07-09 18:15:00,67.79,0.48,2023-07-09 11:45:00,80.22,0.25,2023-07-09 11:45:00,97
2023-07-10,16.74,5.01,2023-07-10 16:15:00,20.24,3.97,2023-07-10 15:45:00,21.17,3.75,2023-07-10 16:15:00,97
2023-07-11,16.78,4.99,2023-07-11 17:00:00,19.76,4.09,2023-07-11 15:45:00,20.19,3.98,2023-07-11 15:00:00,97
2023-07-12,15.02,5.7,2023-07-12 16:15:00,17.89,4.62,2023-07-12 16:15:00,19.69,4.11,2023-07-12 15:00:00,97
2023-07-13,17.79,4.65,2023-07-13 15:45:00,20.6,3.88,2023-07-13 15:15:00,22.15,3.54,2023-07-13 13:45:00,97
2023-07-14,95.22,0.05,2023-07-14 10:15:00,99.27,0.01,2023-07-14 10:15:00,104.82,-0.05,2023-07-14 09:15:00,97
2023-07-15,30.29,2.32,2023-07-15 00:00:00,61.83,0.62,2023-07-15 00:00:00,80.34,0.25,2023-07-15 00:00:00,97
2023-07-16,87.16,0.15,2023-07-16 14:00:00,97.4,0.03,2023-07-16 14:15:00,101.2,-0.01,2023-07-16 14:00:00,97
2023-07-17,22.36,3.5,2023-07-17 17:00:00,23.24,3.33,2023-07-17 17:00:00,23.62,3.26,2023-07-17 16:30:00,97
2023-07-18,20.39,3.93,2023-07-18 18:00:00,22.67,3.43,2023-07-18 15:30:00,23.88,3.21,2023-07-18 16:00:00,97
2023-07-19,8.31,11.11,2023-07-19 11:30:00,15.96,5.3,2023-07-19 11:00:00,19.48,4.16,2023-07-19 11:00:00,97
2023-07-20,16.23,5.19,2023-07-20 17:15:00,17.45,4.76,2023-07-20 17:15:00,18.41,4.46,2023-07-20 16:30:00,97
2023-07-21,18.5,4.44,2023-07-21 12:45:00,19.13,4.26,2023-07-21 12:30:00,20.41,3.92,2023-07-21 12:30:00,97
2023-07-22,36.49,1.75,2023-07-22 15:15:00,41.86,1.4,2023-07-22 15:15:00,43.65,1.3,2023-07-22 15:00:00,97
2023-07-23,10.44,8.63,2023-07-23 18:30:00,12.04,7.36,2023-07-23 17:45:00,13.48,6.46,2023-07-23 16:45:00,97
2023-07-24,26.8,2.75,2023-07-24 18:30:00,29.72,2.38,2023-07-24 17:30:00,30.45,2.3,2023-07-24 16:30:00,97
2023-07-25,24.75,3.06,2023-07-25 18:00:00,25.78,2.9,2023-07-25 17:00:00,29.03,2.46,2023-07-25 16:30:00,97
2023-07-26,19.13,4.26,2023-07-26 17:00:00,23.28,3.32,2023-07-26 16:00:00,26.79,2.75,2023-07-26 16:00:00,97
2023-07-27,14.56,5.91,2023-07-27 19:00:00,17.6,4.71,2023-07-27 17:45:00,18.81,4.35,2023-07-27 16:45:00,97
2023-07-28,17.62,4.71,2023-07-28 18:45:00,20.45,3.92,2023-07-28 18:15:00,22.9,3.39,2023-07-28 17:15:00,97
2023-07-29,35.86,1.8,2023-07-29 14:45:00,40.62,1.47,2023-07-29 14:45:00,42.93,1.34,2023-07-29 14:30:00,97
2023-07-30,40.69,1.47,2023-07-30 17:00:00,43.46,1.31,2023-07-30 17:00:00,44.1,1.28,2023-07-30 15:45:00,97
2023-07-31,18.29,4.5,2023-07-31 16:30:00,18.77,4.36,2023-07-31 16:30:00,19.7,4.1,2023-07-31 16:30:00,97
2023-08-01,24.08,3.17,2023-08-01 17:45:00,28.21,2.56,2023-08-01 17:00:00,30.41,2.3,2023-08-01 15:45:00,97
2023-08-02,23.95,3.2,2023-08-02 17:45:00,28.08,2.58,2023-08-02 16:45:00,31.04,2.24,2023-08-02 16:15:00,97
2023-08-03,20.51,3.9,2023-08-03 16:30:00,22.13,3.54,2023-08-03 15:45:00,22.97,3.38,2023-08-03 15:45:00,97
2023-08-04,18.83,4.34,2023-08-04 18:00:00,19.92,4.05,2023-08-04 18:00:00,29.59,2.4,2023-08-04 17:45:00,97
2023-08-05,33.81,1.97,2023-08-05 22:15:00,71.16,0.41,2023-08-05 21:15:00,84.93,0.18,2023-08-05 21:00:00,97
2023-08-06,31.33,2.21,2023-08-06 14:30:00,56.9,0.76,2023-08-06 14:30:00,75.77,0.32,2023-08-06 14:30:00,97
2023-08-07,54.61,0.84,2023-08-07 11:45:00,63.26,0.58,2023-08-07 10:45:00,78.33,0.28,2023-08-07 09:45:00,97
2023-08-08,30.75,2.27,2023-08-08 17:30:00,34.52,1.91,2023-08-08 17:30:00,37.68,1.66,2023-08-08 16:45:00,97
2023-08-09,25.0,3.02,2023-08-09 16:30:00,33.54,2.0,2023-08-09 16:15:00,36.73,1.73,2023-08-09 16:30:00,97
2023-08-10,28.23,2.56,2023-08-10 16:45:00,30.22,2.32,2023-08-10 16:45:00,43.13,1.33,2023-08-10 16:45:00,97
2023-08-11,34.69,1.9,2023-08-11 18:45:00,39.43,1.55,2023-08-11 16:15:00,39.07,1.57,2023-08-11 16:45:00,97
2023-08-12,61.7,0.62,2023-08-12 23:00:00,85.0,0.18,2023-08-12 22:00:00,94.56,0.06,2023-08-12 21:00:00,97
2023-08-13,100.92,-0.01,2023-08-13 00:00:00,108.79,-0.08,2023-08-13 00:00:00,110.46,-0.1,2023-08-13 00:00:00,97
2023-08-14,89.01,0.12,2023-08-14 17:30:00,97.48,0.03,2023-08-14 17:30:00,101.69,-0.02,2023-08-14 17:15:00,97
2023-08-15,108.68,-0.08,2023-08-15 21:45:00,110.68,-0.1,2023-08-15 16:00:00,112.19,-0.11,2023-08-15 16:00:00,97
2023-08-16,32.21,2.12,2023-08-16 17:00:00,51.28,0.96,2023-08-16 17:00:00,64.65,0.55,2023-08-16 16:15:00,97
2023-08-17,32.89,2.05,2023-08-17 16:15:00,41.59,1.41,2023-08-17 16:15:00,46.98,1.14,2023-08-17 16:15:00,97
2023-08-18,57.42,0.75,2023-08-18 12:30:00,79.84,0.25,2023-08-18 11:30:00,83.15,0.2,2023-08-18 10:30:00,97
2023-08-19,81.92,0.22,2023-08-19 11:00:00,95.3,0.05,2023-08-19 10:45:00,99.99,0.0,2023-08-19 10:45:00,97
2023-08-20,106.54,-0.06,2023-08-20 21:15:00,108.98,-0.08,2023-08-20 21:15:00,110.56,-0.1,2023-08-20 20:15:00,97
2023-08-21,28.94,2.47,2023-08-21 18:45:00,35.3,1.85,2023-08-21 17:45:00,42.87,1.34,2023-08-21 16:45:00,97
2023-08-22,39.77,1.52,2023-08-22 08:30:00,69.36,0.44,2023-08-22 07:45:00,68.92,0.45,2023-08-22 08:15:00,97
2023-08-23,36.54,1.75,2023-08-23 18:15:00,36.64,1.74,2023-08-23 17:15:00,45.9,1.19,2023-08-23 16:15:00,97
2023-08-24,30.58,2.29,2023-08-24 16:00:00,39.43,1.55,2023-08-24 17:15:00,40.7,1.47,2023-08-24 15:45:00,97
2023-08-25,33.22,2.02,2023-08-25 16:00:00,55.77,0.8,2023-08-25 15:45:00,62.75,0.6,2023-08-25 16:00:00,97
2023-08-26,66.4,0.51,2023-08-26 23:00:00,85.82,0.17,2023-08-26 22:00:00,92.38,0.08,2023-08-26 21:00:00,97
2023-08-27,81.46,0.23,2023-08-27 00:00:00,99.06,0.01,2023-08-27 00:00:00,105.17,-0.05,2023-08-27 00:00:00,97
2023-08-28,32.13,2.13,2023-08-28 17:30:00,35.38,1.84,2023-08-28 17:00:00,38.26,1.62,2023-08-28 16:45:00,97
2023-08-29,26.26,2.83,2023-08-29 17:15:00,28.61,2.51,2023-08-29 17:30:00,31.21,2.22,2023-08-29 17:15:00,97
2023-08-30,21.94,3.58,2023-08-30 18:15:00,23.3,3.31,2023-08-30 17:15:00,25.48,2.94,2023-08-30 16:45:00,97
2023-08-31,15.9,5.33,2023-08-31 16:00:00,19.95,4.04,2023-08-31 15:30:00,21.22,3.74,2023-08-31 16:00:00,97
2023-09-01,20.09,4.0,2023-09-01 17:30:00,22.63,3.44,2023-09-01 16:45:00,25.17,2.99,2023-09-01 15:45:00,97
2023-09-02,15.73,5.39,2023-09-02 19:15:00,36.41,1.76,2023-09-02 11:15:00,42.88,1.34,2023-09-02 10:30:00,97
2023-09-03,28.73,2.5,2023-09-03 14:15:00,45.03,1.23,2023-09-03 14:15:00,58.52,0.71,2023-09-03 14:15:00,97
2023-09-04,27.01,2.72,2023-09-04 09:15:00,30.89,2.25,2023-09-04 16:15:00,32.02,2.14,2023-09-04 16:00:00,97
2023-09-05,18.2,4.52,2023-09-05 16:30:00,19.53,4.15,2023-09-05 15:45:00,22.22,3.52,2023-09-05 15:45:00,97
2023-09-06,19.88,4.06,2023-09-06 10:30:00,25.78,2.9,2023-09-06 17:15:00,27.82,2.61,2023-09-06 15:45:00,97
2023-09-07,19.38,4.19,2023-09-07 16:30:00,21.12,3.76,2023-09-07 16:30:00,22.13,3.54,2023-09-07 15:30:00,97
2023-09-08,18.41,4.46,2023-09-08 19:30:00,20.28,3.96,2023-09-08 18:30:00,22.78,3.41,2023-09-08 17:00:00,97
2023-09-09,29.11,2.45,2023-09-09 19:15:00,35.03,1.87,2023-09-09 18:15:00,48.56,1.07,2023-09-09 11:45:00,97
2023-09-10,30.41,2.3,2023-09-10 13:30:00,47.23,1.12,2023-09-10 12:30:00,46.22,1.17,2023-09-10 11:30:00,97
2023-09-11,21.27,3.73,2023-09-11 18:00:00,23.28,3.32,2023-09-11 16:30:00,24.66,3.07,2023-09-11 16:00:00,97
2023-09-12,12.84,6.84,2023-09-12 17:30:00,15.58,5.45,2023-09-12 17:30:00,16.62,5.05,2023-09-12 16:45:00,97
2023-09-13,25.25,2.98,2023-09-13 16:15:00,26.15,2.84,2023-09-13 16:30:00,27.35,2.67,2023-09-13 15:45:00,97
2023-09-14,18.5,4.44,2023-09-14 17:15:00,19.53,4.15,2023-09-14 16:15:00,21.52,3.67,2023-09-14 15:30:00,97
2023-09-15,19.55,4.14,2023-09-15 15:45:00,20.85,3.82,2023-09-15 14:45:00,21.57,3.66,2023-09-15 14:30:00,97
2023-09-16,29.45,2.41,2023-09-16 12:45:00,32.24,2.12,2023-09-16 11:45:00,34.89,1.88,2023-09-16 10:45:00,97
2023-09-17,40.69,1.47,2023-09-17 17:00:00,59.69,0.68,2023-09-17 16:45:00,74.23,0.35,2023-09-17 16:45:00,97
2023-09-18,17.37,4.79,2023-09-18 17:15:00,22.92,3.38,2023-09-18 17:00:00,25.69,2.91,2023-09-18 16:45:00,97
2023-09-19,18.46,4.45,2023-09-19 17:00:00,19.57,4.14,2023-09-19 15:45:00,20.27,3.96,2023-09-19 15:15:00,97
2023-09-20,18.62,4.4,2023-09-20 16:45:00,19.23,4.23,2023-09-20 16:30:00,20.74,3.85,2023-09-20 16:15:00,97
2023-09-21,13.3,6.56,2023-09-21 19:45:00,14.01,6.18,2023-09-21 18:30:00,15.17,5.63,2023-09-21 18:00:00,97
2023-09-22,17.16,4.86,2023-09-22 20:00:00,20.74,3.85,2023-09-22 16:15:00,23.2,3.33,2023-09-22 15:15:00,97
2023-09-23,38.67,1.6,2023-09-23 18:00:00,50.21,1.0,2023-09-23 13:00:00,50.56,0.98,2023-09-23 17:30:00,97
2023-09-24,41.9,1.4,2023-09-24 23:00:00,55.52,0.81,2023-09-24 16:30:00,61.3,0.64,2023-09-24 16:00:00,97
2023-09-25,24.2,3.15,2023-09-25 08:15:00,30.73,2.27,2023-09-25 17:00:00,32.97,2.05,2023-09-25 16:30:00,97
2023-09-26,21.1,3.76,2023-09-26 16:45:00,24.94,3.03,2023-09-26 16:45:00,26.44,2.8,2023-09-26 16:00:00,97
2023-09-27,15.69,5.41,2023-09-27 18:15:00,18.5,4.44,2023-09-27 18:00:00,20.86,3.82,2023-09-27 16:45:00,97
2023-09-28,14.68,5.85,2023-09-28 13:00:00,19.25,4.22,2023-09-28 16:15:00,20.12,4.0,2023-09-28 16:30:00,97
2023-09-29,17.24,4.83,2023-09-29 15:45:00,17.66,4.69,2023-09-29 15:30:00,20.26,3.96,2023-09-29 14:30:00,97
2023-09-30,21.35,3.71,2023-09-30 12:30:00,26.97,2.73,2023-09-30 12:00:00,31.67,2.17,2023-09-30 12:00:00,97
2023-10-01,19.17,4.24,2023-10-01 00:00:00,32.45,2.1,2023-10-01 20:15:00,37.46,1.68,2023-10-01 19:30:00,97
2023-10-02,20.34,3.94,2023-10-02 17:30:00,21.83,3.6,2023-10-02 16:15:00,23.69,3.24,2023-10-02 15:30:00,97
2023-10-03,19.21,4.23,2023-10-03 17:15:00,20.66,3.87,2023-10-03 17:15:00,21.46,3.68,2023-10-03 16:30:00,97
2023-10-04,19.51,4.15,2023-10-04 16:45:00,21.1,3.76,2023-10-04 16:45:00,22.5,3.47,2023-10-04 16:45:00,97
2023-10-05,17.28,4.82,2023-10-05 16:45:00,18.58,4.41,2023-10-05 16:30:00,19.24,4.23,2023-10-05 15:30:00,97
2023-10-06,15.23,5.6,2023-10-06 16:45:00,18.04,4.57,2023-10-06 16:30:00,19.51,4.15,2023-10-06 14:45:00,97
2023-10-07,27.27,2.69,2023-10-07 20:00:00,31.75,2.16,2023-10-07 19:00:00,35.53,1.83,2023-10-07 18:00:00,97
2023-10-08,42.49,1.36,2023-10-08 18:30:00,45.97,1.18,2023-10-08 18:15:00,48.64,1.06,2023-10-08 18:00:00,97
2023-10-09,22.78,3.41,2023-10-09 17:00:00,23.36,3.3,2023-10-09 15:45:00,23.97,3.19,2023-10-09 16:00:00,97
2023-10-10,20.51,3.9,2023-10-10 16:00:00,20.6,3.88,2023-10-10 16:00:00,22.34,3.5,2023-10-10 15:15:00,97
2023-10-11,15.6,5.44,2023-10-11 17:15:00,16.99,4.92,2023-10-11 17:15:00,19.42,4.18,2023-10-11 16:15:00,97
2023-10-12,15.27,5.59,2023-10-12 16:15:00,17.28,4.82,2023-10-12 15:45:00,18.83,4.34,2023-10-12 15:15:00,97
2023-10-13,16.9,4.95,2023-10-13 16:00:00,19.65,4.12,2023-10-13 16:15:00,20.27,3.96,2023-10-13 16:00:00,97
2023-10-14,37.75,1.66,2023-10-14 19:00:00,41.65,1.41,2023-10-14 18:00:00,52.07,0.93,2023-10-14 17:00:00,97
2023-10-15,31.88,2.15,2023-10-15 19:30:00,35.42,1.84,2023-10-15 18:30:00,36.83,1.73,2023-10-15 18:15:00,97
2023-10-16,18.37,4.47,2023-10-16 18:30:00,21.02,3.78,2023-10-16 16:00:00,21.95,3.58,2023-10-16 16:30:00,97
2023-10-17,16.23,5.19,2023-10-17 16:15:00,20.36,3.94,2023-10-17 16:30:00,20.85,3.82,2023-10-17 16:30:00,97
2023-10-18,12.46,7.07,2023-10-18 16:45:00,14.05,6.16,2023-10-18 17:00:00,15.14,5.64,2023-10-18 16:00:00,97
2023-10-19,13.84,6.27,2023-10-19 15:45:00,17.2,4.85,2023-10-19 15:45:00,17.72,4.68,2023-10-19 15:45:00,97
2023-10-20,15.35,5.55,2023-10-20 16:45:00,16.3,5.17,2023-10-20 15:45:00,18.12,4.55,2023-10-20 15:45:00,97
2023-10-21,26.76,2.76,2023-10-21 19:30:00,30.58,2.29,2023-10-21 18:30:00,33.5,2.0,2023-10-21 19:15:00,97
2023-10-22,33.81,1.97,2023-10-22 19:00:00,39.68,1.53,2023-10-22 18:00:00,39.04,1.57,2023-10-22 17:00:00,97
2023-10-23,13.42,6.49,2023-10-23 16:45:00,15.65,5.43,2023-10-23 16:00:00,16.78,4.99,2023-10-23 14:45:00,97
2023-10-24,21.22,3.74,2023-10-24 16:45:00,23.47,3.28,2023-10-24 17:30:00,23.22,3.33,2023-10-24 16:15:00,97
2023-10-25,12.54,7.02,2023-10-25 16:30:00,15.18,5.62,2023-10-25 16:30:00,17.18,4.85,2023-10-25 16:00:00,97
2023-10-26,12.37,7.13,2023-10-26 16:30:00,12.73,6.9,2023-10-26 16:30:00,15.67,5.42,2023-10-26 16:15:00,97
2023-10-27,11.54,7.72,2023-10-27 16:45:00,12.63,6.97,2023-10-27 15:45:00,13.38,6.52,2023-10-27 15:45:00,97
2023-10-28,27.31,2.68,2023-10-28 12:00:00,30.43,2.3,2023-10-28 11:15:00,33.29,2.02,2023-10-28 11:15:00,97
2023-10-29,26.09,2.85,2023-10-29 17:45:00,33.83,1.97,2023-10-29 16:45:00,38.79,1.59,2023-10-29 15:45:00,97
2023-10-30,15.27,5.59,2023-10-30 16:30:00,18.44,4.45,2023-10-30 16:00:00,19.92,4.05,2023-10-30 16:30:00,97
2023-10-31,14.68,5.85,2023-10-31 18:45:00,16.74,5.01,2023-10-31 17:45:00,17.51,4.74,2023-10-31 16:45:00,97
2023-11-01,52.64,0.91,2023-11-01 11:15:00,76.68,0.31,2023-11-01 10:30:00,87.61,0.14,2023-11-01 10:15:00,97
2023-11-02,22.23,3.52,2023-11-02 16:30:00,25.31,2.97,2023-11-02 17:00:00,25.41,2.96,2023-11-02 16:15:00,97
2023-11-03,16.15,5.23,2023-11-03 17:00:00,17.51,4.74,2023-11-03 16:00:00,18.62,4.4,2023-11-03 16:00:00,97
2023-11-04,18.37,4.47,2023-11-04 19:00:00,25.5,2.94,2023-11-04 18:45:00,36.42,1.76,2023-11-04 18:00:00,97
2023-11-05,39.6,1.54,2023-11-05 15:00:00,41.74,1.41,2023-11-05 13:45:00,43.88,1.29,2023-11-05 13:15:00,97
2023-11-06,20.47,3.91,2023-11-06 18:00:00,21.85,3.6,2023-11-06 08:00:00,22.47,3.47,2023-11-06 16:45:00,97
2023-11-07,17.62,4.71,2023-11-07 16:30:00,18.41,4.46,2023-11-07 16:45:00,19.81,4.07,2023-11-07 16:30:00,97
2023-11-08,13.0,6.74,2023-11-08 18:30:00,15.81,5.36,2023-11-08 18:00:00,16.76,5.0,2023-11-08 17:00:00,97
2023-11-09,11.95,7.41,2023-11-09 16:30:00,12.75,6.89,2023-11-09 15:45:00,15.34,5.56,2023-11-09 15:30:00,97
2023-11-10,10.44,8.63,2023-11-10 16:30:00,11.6,7.67,2023-11-10 16:30:00,13.72,6.33,2023-11-10 15:30:00,97
2023-11-11,39.47,1.54,2023-11-11 15:45:00,49.1,1.04,2023-11-11 15:15:00,56.12,0.79,2023-11-11 14:00:00,97
2023-11-12,27.47,2.66,2023-11-12 16:30:00,31.27,2.21,2023-11-12 16:45:00,32.27,2.11,2023-11-12 16:00:00,97
2023-11-13,18.62,4.4,2023-11-13 18:15:00,19.88,4.06,2023-11-13 17:30:00,21.81,3.61,2023-11-13 16:30:00,97
2023-11-14,12.16,7.27,2023-11-14 17:00:00,13.28,6.58,2023-11-14 16:00:00,15.38,5.54,2023-11-14 15:30:00,97
2023-11-15,13.88,6.24,2023-11-15 16:00:00,15.77,5.38,2023-11-15 16:15:00,18.09,4.56,2023-11-15 15:15:00,97
2023-11-16,14.35,6.01,2023-11-16 18:00:00,15.14,5.64,2023-11-16 17:00:00,16.22,5.2,2023-11-16 16:15:00,97
2023-11-17,18.41,4.46,2023-11-17 16:00:00,19.53,4.15,2023-11-17 15:45:00,19.6,4.13,2023-11-17 16:00:00,97
2023-11-18,28.98,2.47,2023-11-18 15:30:00,30.89,2.25,2023-11-18 15:15:00,33.54,1.99,2023-11-18 14:45:00,97
2023-11-19,26.13,2.85,2023-11-19 18:15:00,30.87,2.25,2023-11-19 17:45:00,35.98,1.79,2023-11-19 16:30:00,97
2023-11-20,21.1,3.76,2023-11-20 16:30:00,22.86,3.4,2023-11-20 16:30:00,23.21,3.33,2023-11-20 16:30:00,97
2023-11-21,18.37,4.47,2023-11-21 16:00:00,20.68,3.86,2023-11-21 16:00:00,22.9,3.39,2023-11-21 16:30:00,97
2023-11-22,14.77,5.81,2023-11-22 16:30:00,17.24,4.83,2023-11-22 16:00:00,19.23,4.23,2023-11-22 16:00:00,97
2023-11-23,16.57,5.07,2023-11-23 16:30:00,19.15,4.25,2023-11-23 16:00:00,20.82,3.83,2023-11-23 16:00:00,97
2023-11-24,17.41,4.78,2023-11-24 16:30:00,18.52,4.43,2023-11-24 16:30:00,19.35,4.2,2023-11-24 16:00:00,97
2023-11-25,43.92,1.29,2023-11-25 17:15:00,49.12,1.04,2023-11-25 17:15:00,51.73,0.94,2023-11-25 17:15:00,97
2023-11-26,33.43,2.0,2023-11-26 15:45:00,36.12,1.78,2023-11-26 15:30:00,36.97,1.72,2023-11-26 15:30:00,97
2023-11-27,14.39,5.99,2023-11-27 16:45:00,16.82,4.98,2023-11-27 16:15:00,17.6,4.71,2023-11-27 16:15:00,97
2023-11-28,16.78,4.99,2023-11-28 16:00:00,20.93,3.8,2023-11-28 16:15:00,21.17,3.75,2023-11-28 16:15:00,97
2023-11-29,17.2,4.85,2023-11-29 16:45:00,19.69,4.11,2023-11-29 16:45:00,21.94,3.58,2023-11-29 15:45:00,97
2023-11-30,17.7,4.68,2023-11-30 18:15:00,19.95,4.04,2023-11-30 16:30:00,19.59,4.13,2023-11-30 16:15:00,97
2023-12-01,21.06,3.77,2023-12-01 16:45:00,21.92,3.59,2023-12-01 15:30:00,22.18,3.53,2023-12-01 15:30:00,97
2023-12-02,25.76,2.9,2023-12-02 12:45:00,32.38,2.1,2023-12-02 12:00:00,43.53,1.31,2023-12-02 12:15:00,97
2023-12-03,21.94,3.58,2023-12-03 18:45:00,26.34,2.81,2023-12-03 18:15:00,28.96,2.47,2023-12-03 17:15:00,97
2023-12-04,10.4,8.67,2023-12-04 16:45:00,12.37,7.13,2023-12-04 16:15:00,14.7,5.84,2023-12-04 16:00:00,97
2023-12-05,12.08,7.33,2023-12-05 17:00:00,13.72,6.33,2023-12-05 16:30:00,16.9,4.95,2023-12-05 16:15:00,97
2023-12-06,20.93,3.8,2023-12-06 16:45:00,24.92,3.03,2023-12-06 16:45:00,26.72,2.76,2023-12-06 15:45:00,97
2023-12-07,15.69,5.41,2023-12-07 16:00:00,16.69,5.02,2023-12-07 16:30:00,17.59,4.72,2023-12-07 16:00:00,97
2023-12-08,11.91,7.44,2023-12-08 16:15:00,14.89,5.75,2023-12-08 15:30:00,17.0,4.91,2023-12-08 15:15:00,97
2023-12-09,26.89,2.74,2023-12-09 11:30:00,41.48,1.42,2023-12-09 14:15:00,43.47,1.31,2023-12-09 14:00:00,97
2023-12-10,35.15,1.86,2023-12-10 15:45:00,36.35,1.76,2023-12-10 15:00:00,43.53,1.31,2023-12-10 14:45:00,97
2023-12-11,21.27,3.73,2023-12-11 16:45:00,25.67,2.91,2023-12-11 16:30:00,30.59,2.28,2023-12-11 16:15:00,97
2023-12-12,16.99,4.92,2023-12-12 16:30:00,17.93,4.61,2023-12-12 15:45:00,18.68,4.38,2023-12-12 16:30:00,97
2023-12-13,14.72,5.83,2023-12-13 16:15:00,16.8,4.99,2023-12-13 16:45:00,16.89,4.95,2023-12-13 16:15:00,97
2023-12-14,12.92,6.79,2023-12-14 17:15:00,13.78,6.3,2023-12-14 16:15:00,15.28,5.58,2023-12-14 15:45:00,97
2023-12-15,22.69,3.43,2023-12-15 13:00:00,24.58,3.09,2023-12-15 15:15:00,26.27,2.83,2023-12-15 13:15:00,97
2023-12-16,39.14,1.57,2023-12-16 14:15:00,42.03,1.39,2023-12-16 13:30:00,46.36,1.16,2023-12-16 12:45:00,97
2023-12-17,22.27,3.51,2023-12-17 17:45:00,30.24,2.32,2023-12-17 17:45:00,31.5,2.19,2023-12-17 17:45:00,97
2023-12-18,20.51,3.9,2023-12-18 16:45:00,23.93,3.2,2023-12-18 16:00:00,26.26,2.83,2023-12-18 16:00:00,97
2023-12-19,16.44,5.12,2023-12-19 16:15:00,18.96,4.3,2023-12-19 15:45:00,20.2,3.98,2023-12-19 15:45:00,97
2023-12-20,14.56,5.91,2023-12-20 17:15:00,14.64,5.87,2023-12-20 17:15:00,14.86,5.77,2023-12-20 16:30:00,97
2023-12-21,12.29,7.18,2023-12-21 14:45:00,12.86,6.82,2023-12-21 14:15:00,14.01,6.18,2023-12-21 14:45:00,97
2023-12-22,9.35,9.76,2023-12-22 14:15:00,11.77,7.55,2023-12-22 12:00:00,12.32,7.17,2023-12-22 12:15:00,97
2023-12-23,19.42,4.18,2023-12-23 12:15:00,20.95,3.8,2023-12-23 11:15:00,22.44,3.48,2023-12-23 11:00:00,97
2023-12-24,24.5,3.1,2023-12-24 14:45:00,35.42,1.84,2023-12-24 15:00:00,37.98,1.64,2023-12-24 15:00:00,97
2023-12-25,26.26,2.83,2023-12-25 17:15:00,37.9,1.65,2023-12-25 16:30:00,47.44,1.12,2023-12-25 16:45:00,97
2023-12-26,23.99,3.19,2023-12-26 12:15:00,25.0,3.02,2023-12-26 11:15:00,25.77,2.9,2023-12-26 10:30:00,97
2023-12-27,22.4,3.49,2023-12-27 18:30:00,25.48,2.94,2023-12-27 17:45:00,28.24,2.56,2023-12-27 16:45:00,97
2023-12-28,22.57,3.45,2023-12-28 17:30:00,23.26,3.32,2023-12-28 16:30:00,25.22,2.98,2023-12-28 16:15:00,97
2023-12-29,28.31,2.55,2023-12-29 15:30:00,31.02,2.24,2023-12-29 15:45:00,32.1,2.13,2023-12-29 15:00:00,97
2023-12-30,41.69,1.41,2023-12-30 16:30:00,53.46,0.88,2023-12-30 16:30:00,56.47,0.78,2023-12-30 16:15:00,97
2023-12-31,20.72,3.85,2023-12-31 18:45:00,30.39,2.31,2023-12-31 18:00:00,36.47,1.75,2023-12-31 17:15:00,97
