date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-07-12,66.51,0.93,2023-07-12 07:45:00,74.77,0.62,2023-07-12 07:15:00,77.62,0.53,2023-07-12 07:00:00,13
2023-07-13,64.12,1.04,2023-07-13 16:30:00,69.91,0.8,2023-07-13 15:30:00,74.56,0.63,2023-07-13 18:15:00,13
2023-07-14,67.44,0.89,2023-07-14 13:45:00,73.03,0.68,2023-07-14 12:45:00,79.84,0.47,2023-07-14 11:45:00,13
2023-07-15,68.13,0.87,2023-07-15 15:00:00,84.61,0.34,2023-07-15 13:45:00,85.98,0.3,2023-07-15 13:00:00,13
2023-07-16,82.64,0.39,2023-07-16 13:30:00,88.46,0.24,2023-07-16 13:30:00,86.91,0.28,2023-07-16 13:30:00,13
2023-07-17,73.07,0.68,2023-07-17 19:15:00,76.93,0.56,2023-07-17 19:15:00,83.64,0.36,2023-07-17 18:15:00,13
2023-07-18,54.86,1.52,2023-07-18 15:00:00,68.52,0.85,2023-07-18 14:45:00,73.3,0.67,2023-07-18 15:30:00,13
2023-07-19,55.71,1.47,2023-07-19 17:45:00,67.13,0.91,2023-07-19 17:00:00,74.28,0.64,2023-07-19 16:00:00,13
2023-07-20,62.58,1.11,2023-07-20 16:00:00,76.43,0.57,2023-07-20 12:15:00,78.94,0.49,2023-07-20 11:15:00,13
2023-07-21,61.5,1.16,2023-07-21 16:30:00,69.6,0.81,2023-07-21 16:30:00,75.05,0.62,2023-07-21 16:30:00,13
2023-07-22,71.53,0.74,2023-07-22 21:30:00,76.89,0.56,2023-07-22 21:15:00,82.38,0.4,2023-07-22 20:00:00,13
2023-07-23,73.92,0.65,2023-07-23 09:00:00,82.52,0.39,2023-07-23 18:15:00,84.95,0.33,2023-07-23 09:30:00,13
2023-07-24,70.99,0.76,2023-07-24 19:00:00,76.66,0.56,2023-07-24 17:30:00,79.96,0.46,2023-07-24 16:15:00,13
2023-07-25,66.59,0.93,2023-07-25 07:30:00,70.41,0.78,2023-07-25 08:45:00,71.37,0.74,2023-07-25 07:30:00,13
2023-07-26,54.4,1.55,2023-07-26 10:45:00,79.36,0.48,2023-07-26 09:45:00,84.41,0.34,2023-07-26 08:45:00,13
2023-07-27,57.1,1.39,2023-07-27 15:00:00,67.71,0.88,2023-07-27 14:45:00,68.96,0.83,2023-07-27 15:00:00,13
2023-07-28,58.1,1.34,2023-07-28 14:30:00,59.76,1.25,2023-07-28 13:00:00,67.72,0.88,2023-07-28 12:45:00,13
2023-07-29,74.15,0.65,2023-07-29 18:45:00,84.07,0.35,2023-07-29 14:00:00,88.94,0.23,2023-07-29 13:00:00,13
2023-07-30,68.83,0.84,2023-07-30 16:00:00,77.55,0.54,2023-07-30 16:00:00,80.07,0.46,2023-07-30 16:15:00,13
2023-07-31,59.41,1.27,2023-07-31 20:15:00,74.88,0.62,2023-07-31 19:00:00,77.01,0.55,2023-07-31 18:15:00,13
2023-08-01,70.6,0.77,2023-08-01 17:45:00,74.11,0.65,2023-08-01 16:30:00,75.59,0.6,2023-08-01 15:30:00,13
2023-08-02,47.61,2.04,2023-08-02 16:45:00,66.78,0.92,2023-08-02 15:45:00,75.15,0.61,2023-08-02 15:15:00,13
2023-08-03,77.01,0.55,2023-08-03 16:45:00,84.34,0.34,2023-08-03 16:00:00,86.29,0.29,2023-08-03 14:45:00,13
2023-08-04,58.02,1.34,2023-08-04 12:45:00,70.91,0.76,2023-08-04 12:15:00,76.98,0.55,2023-08-04 11:15:00,13
2023-08-05,67.67,0.88,2023-08-05 14:30:00,78.94,0.49,2023-08-05 16:45:00,83.92,0.35,2023-08-05 16:45:00,13
2023-08-06,71.53,0.74,2023-08-06 17:15:00,77.04,0.55,2023-08-06 17:15:00,82.36,0.4,2023-08-06 16:15:00,13
2023-08-07,82.48,0.39,2023-08-07 15:30:00,91.63,0.17,2023-08-07 05:15:00,95.65,0.08,2023-08-07 14:45:00,13
2023-08-08,65.59,0.97,2023-08-08 18:15:00,78.67,0.5,2023-08-08 16:30:00,81.35,0.42,2023-08-08 16:30:00,13
2023-08-09,79.01,0.49,2023-08-09 19:15:00,81.56,0.42,2023-08-09 05:45:00,87.04,0.28,2023-08-09 05:00:00,13
2023-08-10,73.53,0.67,2023-08-10 18:00:00,83.53,0.37,2023-08-10 17:00:00,85.37,0.32,2023-08-10 16:00:00,13
2023-08-11,69.21,0.82,2023-08-11 18:15:00,73.07,0.68,2023-08-11 18:15:00,79.5,0.48,2023-08-11 17:15:00,13
2023-08-12,79.86,0.47,2023-08-12 18:00:00,86.15,0.3,2023-08-12 10:30:00,88.22,0.25,2023-08-12 10:45:00,13
2023-08-13,68.21,0.86,2023-08-13 13:00:00,80.25,0.46,2023-08-13 19:00:00,85.7,0.31,2023-08-13 18:45:00,13
2023-08-14,59.03,1.29,2023-08-14 18:00:00,68.9,0.84,2023-08-14 18:00:00,72.94,0.69,2023-08-14 16:30:00,13
2023-08-15,61.27,1.17,2023-08-15 16:00:00,85.92,0.3,2023-08-15 16:00:00,88.4,0.24,2023-08-15 14:00:00,13
2023-08-16,69.37,0.82,2023-08-16 22:30:00,74.88,0.62,2023-08-16 21:15:00,79.04,0.49,2023-08-16 20:15:00,13
2023-08-17,51.08,1.77,2023-08-17 15:00:00,68.17,0.86,2023-08-17 14:45:00,78.01,0.52,2023-08-17 13:45:00,13
2023-08-18,71.45,0.74,2023-08-18 22:15:00,82.41,0.4,2023-08-18 11:15:00,85.44,0.32,2023-08-18 11:15:00,13
2023-08-19,77.55,0.54,2023-08-19 00:15:00,87.31,0.27,2023-08-19 22:00:00,89.22,0.22,2023-08-19 16:45:00,13
2023-08-20,71.91,0.72,2023-08-20 14:15:00,84.61,0.34,2023-08-20 18:00:00,86.6,0.29,2023-08-20 14:15:00,13
2023-08-21,71.68,0.73,2023-08-21 12:45:00,79.32,0.48,2023-08-21 12:15:00,82.61,0.39,2023-08-21 12:15:00,13
2023-08-22,64.2,1.03,2023-08-22 10:30:00,84.49,0.34,2023-08-22 10:30:00,86.45,0.29,2023-08-22 10:30:00,13
2023-08-23,71.76,0.73,2023-08-23 08:15:00,75.54,0.6,2023-08-23 08:15:00,78.68,0.5,2023-08-23 18:15:00,13
2023-08-24,68.75,0.84,2023-08-24 20:15:00,80.17,0.46,2023-08-24 17:30:00,80.86,0.44,2023-08-24 18:15:00,13
2023-08-25,66.59,0.93,2023-08-25 08:15:00,79.82,0.47,2023-08-25 08:30:00,83.85,0.36,2023-08-25 08:00:00,13
2023-08-26,59.26,1.27,2023-08-26 17:45:00,67.94,0.87,2023-08-26 17:30:00,73.95,0.65,2023-08-26 17:15:00,13
2023-08-27,48.38,1.98,2023-08-27 19:30:00,58.83,1.3,2023-08-27 19:00:00,70.14,0.79,2023-08-27 18:00:00,13
2023-08-28,66.44,0.94,2023-08-28 15:45:00,80.09,0.46,2023-08-28 09:15:00,81.07,0.43,2023-08-28 09:15:00,13
2023-08-29,69.75,0.8,2023-08-29 16:15:00,77.24,0.55,2023-08-29 15:00:00,77.44,0.54,2023-08-29 14:00:00,13
2023-08-30,80.94,0.44,2023-08-30 18:30:00,89.7,0.21,2023-08-30 06:30:00,91.38,0.17,2023-08-30 06:30:00,13
2023-08-31,75.0,0.62,2023-08-31 09:30:00,81.17,0.43,2023-08-31 09:15:00,83.13,0.38,2023-08-31 09:15:00,13
2023-09-01,27.55,4.87,2023-09-01 17:00:00,51.74,1.73,2023-09-01 16:00:00,63.25,1.08,2023-09-01 16:00:00,13
2023-09-02,71.6,0.73,2023-09-02 11:15:00,79.28,0.48,2023-09-02 15:45:00,79.71,0.47,2023-09-02 16:45:00,13
2023-09-03,53.55,1.61,2023-09-03 15:00:00,66.82,0.92,2023-09-03 14:45:00,75.72,0.59,2023-09-03 15:00:00,13
2023-09-04,63.89,1.05,2023-09-04 00:00:00,70.29,0.78,2023-09-04 00:15:00,76.59,0.57,2023-09-04 03:45:00,13
2023-09-05,58.72,1.3,2023-09-05 08:15:00,70.1,0.79,2023-09-05 08:15:00,74.49,0.63,2023-09-05 07:30:00,13
2023-09-06,53.78,1.59,2023-09-06 07:45:00,71.53,0.74,2023-09-06 06:45:00,76.0,0.58,2023-09-06 06:00:00,13
2023-09-07,64.58,1.02,2023-09-07 13:30:00,71.53,0.74,2023-09-07 08:45:00,73.38,0.67,2023-09-07 07:45:00,13
2023-09-08,61.65,1.15,2023-09-08 06:30:00,75.04,0.62,2023-09-08 06:30:00,78.52,0.51,2023-09-08 06:15:00,13
2023-09-09,66.59,0.93,2023-09-09 11:15:00,74.19,0.64,2023-09-09 11:45:00,77.6,0.53,2023-09-09 11:15:00,13
2023-09-10,75.85,0.59,2023-09-10 20:30:00,85.61,0.31,2023-09-10 09:15:00,87.99,0.25,2023-09-10 18:30:00,13
2023-09-11,60.57,1.21,2023-09-11 07:30:00,71.14,0.75,2023-09-11 07:30:00,73.2,0.68,2023-09-11 07:30:00,13
2023-09-12,49.31,1.9,2023-09-12 07:45:00,65.12,0.99,2023-09-12 06:45:00,71.91,0.72,2023-09-12 06:45:00,13
2023-09-13,61.73,1.15,2023-09-13 17:00:00,72.84,0.69,2023-09-13 06:45:00,75.28,0.61,2023-09-13 06:30:00,13
2023-09-14,68.21,0.86,2023-09-14 11:30:00,70.64,0.77,2023-09-14 10:45:00,74.05,0.65,2023-09-14 10:45:00,13
2023-09-15,53.01,1.64,2023-09-15 14:00:00,68.79,0.84,2023-09-15 11:00:00,69.86,0.8,2023-09-15 12:00:00,13
2023-09-16,60.49,1.21,2023-09-16 16:45:00,70.18,0.79,2023-09-16 16:45:00,75.0,0.62,2023-09-16 16:30:00,13
2023-09-17,56.71,1.41,2023-09-17 15:00:00,66.51,0.93,2023-09-17 18:00:00,68.65,0.85,2023-09-17 16:30:00,13
2023-09-18,63.19,1.08,2023-09-18 13:00:00,71.3,0.75,2023-09-18 13:00:00,76.29,0.58,2023-09-18 13:00:00,13
2023-09-19,49.69,1.87,2023-09-19 18:15:00,64.78,1.01,2023-09-19 18:15:00,74.02,0.65,2023-09-19 17:00:00,13
2023-09-20,66.2,0.95,2023-09-20 14:30:00,73.65,0.66,2023-09-20 14:15:00,73.77,0.66,2023-09-20 14:30:00,13
2023-09-21,59.95,1.24,2023-09-21 12:00:00,68.09,0.87,2023-09-21 11:15:00,70.4,0.78,2023-09-21 09:45:00,13
2023-09-22,57.33,1.38,2023-09-22 07:30:00,68.94,0.83,2023-09-22 18:15:00,77.83,0.53,2023-09-22 11:30:00,13
2023-09-23,63.27,1.07,2023-09-23 17:15:00,76.27,0.58,2023-09-23 19:30:00,79.17,0.49,2023-09-23 17:00:00,13
2023-09-24,63.73,1.05,2023-09-24 09:45:00,76.93,0.56,2023-09-24 17:45:00,79.4,0.48,2023-09-24 18:00:00,13
2023-09-25,72.3,0.71,2023-09-25 17:00:00,79.75,0.47,2023-09-25 08:00:00,82.77,0.39,2023-09-25 16:45:00,13
2023-09-26,73.61,0.66,2023-09-26 13:00:00,77.97,0.52,2023-09-26 17:30:00,80.92,0.44,2023-09-26 16:15:00,13
2023-09-27,49.92,1.86,2023-09-27 12:15:00,63.73,1.05,2023-09-27 17:45:00,71.6,0.73,2023-09-27 12:15:00,13
2023-09-28,53.32,1.62,2023-09-28 07:45:00,64.89,1.0,2023-09-28 07:00:00,71.3,0.75,2023-09-28 06:00:00,13
2023-09-29,55.32,1.5,2023-09-29 20:00:00,69.14,0.83,2023-09-29 19:00:00,70.65,0.77,2023-09-29 18:00:00,13
2023-09-30,65.43,0.98,2023-09-30 15:15:00,71.1,0.75,2023-09-30 14:30:00,77.93,0.52,2023-09-30 14:30:00,13
2023-10-01,70.14,0.79,2023-10-01 16:45:00,83.18,0.37,2023-10-01 02:00:00,86.39,0.29,2023-10-01 16:45:00,13
2023-10-02,59.1,1.28,2023-10-02 07:45:00,64.04,1.04,2023-10-02 07:30:00,70.14,0.79,2023-10-02 06:15:00,13
2023-10-03,49.46,1.89,2023-10-03 07:45:00,53.28,1.62,2023-10-03 07:45:00,58.51,1.31,2023-10-03 06:45:00,13
2023-10-04,72.38,0.71,2023-10-04 06:45:00,75.23,0.61,2023-10-04 06:45:00,79.99,0.46,2023-10-04 06:30:00,13
2023-10-05,50.54,1.81,2023-10-05 17:30:00,59.22,1.28,2023-10-05 16:45:00,68.7,0.84,2023-10-05 06:45:00,13
2023-10-06,32.33,3.88,2023-10-06 14:45:00,56.75,1.41,2023-10-06 13:45:00,60.21,1.22,2023-10-06 12:45:00,13
2023-10-07,52.08,1.7,2023-10-07 19:15:00,62.27,1.12,2023-10-07 18:30:00,66.38,0.94,2023-10-07 16:45:00,13
2023-10-08,71.37,0.74,2023-10-08 10:15:00,81.48,0.42,2023-10-08 19:00:00,85.67,0.31,2023-10-08 10:15:00,13
2023-10-09,51.31,1.76,2023-10-09 08:00:00,61.54,1.16,2023-10-09 07:00:00,69.62,0.81,2023-10-09 07:00:00,13
2023-10-10,49.54,1.89,2023-10-10 12:15:00,64.54,1.02,2023-10-10 11:00:00,71.19,0.75,2023-10-10 11:00:00,13
2023-10-11,60.57,1.21,2023-10-11 07:15:00,73.38,0.67,2023-10-11 06:30:00,79.22,0.49,2023-10-11 06:00:00,13
2023-10-12,58.8,1.3,2023-10-12 16:45:00,65.08,0.99,2023-10-12 16:15:00,71.3,0.75,2023-10-12 08:15:00,13
2023-10-13,55.94,1.46,2023-10-13 17:45:00,70.64,0.77,2023-10-13 18:00:00,78.96,0.49,2023-10-13 16:00:00,13
2023-10-14,53.63,1.6,2023-10-14 19:00:00,70.18,0.79,2023-10-14 13:00:00,72.38,0.71,2023-10-14 17:00:00,13
2023-10-15,63.12,1.08,2023-10-15 12:15:00,74.11,0.65,2023-10-15 15:00:00,84.7,0.33,2023-10-15 10:45:00,13
2023-10-16,53.01,1.64,2023-10-16 13:45:00,56.94,1.4,2023-10-16 08:00:00,61.03,1.18,2023-10-16 07:00:00,13
2023-10-17,66.13,0.95,2023-10-17 21:15:00,80.86,0.44,2023-10-17 21:00:00,82.69,0.39,2023-10-17 17:00:00,13
2023-10-18,59.72,1.25,2023-10-18 07:15:00,67.55,0.89,2023-10-18 06:30:00,71.53,0.74,2023-10-18 05:30:00,13
2023-10-19,55.56,1.48,2023-10-19 08:45:00,59.99,1.23,2023-10-19 07:45:00,66.28,0.94,2023-10-19 06:45:00,13
2023-10-20,67.05,0.91,2023-10-20 13:15:00,74.46,0.64,2023-10-20 06:45:00,76.39,0.57,2023-10-20 09:45:00,13
2023-10-21,45.45,2.22,2023-10-21 17:45:00,49.88,1.86,2023-10-21 17:15:00,61.93,1.14,2023-10-21 15:45:00,13
2023-10-22,50.62,1.81,2023-10-22 14:30:00,62.5,1.11,2023-10-22 14:00:00,68.26,0.86,2023-10-22 14:00:00,13
2023-10-23,62.65,1.1,2023-10-23 15:00:00,68.21,0.86,2023-10-23 18:45:00,74.79,0.62,2023-10-23 12:45:00,13
2023-10-24,55.25,1.5,2023-10-24 07:15:00,61.07,1.18,2023-10-24 06:45:00,64.74,1.01,2023-10-24 06:30:00,13
2023-10-25,60.03,1.23,2023-10-25 16:45:00,67.21,0.9,2023-10-25 06:30:00,70.94,0.76,2023-10-25 06:15:00,13
2023-10-26,49.54,1.89,2023-10-26 07:30:00,63.97,1.04,2023-10-26 06:30:00,69.21,0.82,2023-10-26 06:00:00,13
2023-10-27,45.29,2.24,2023-10-27 11:30:00,62.58,1.11,2023-10-27 11:30:00,66.9,0.92,2023-10-27 11:30:00,13
2023-10-28,69.29,0.82,2023-10-28 16:30:00,78.63,0.5,2023-10-28 15:30:00,85.85,0.31,2023-10-28 14:30:00,13
2023-10-29,69.29,0.82,2023-10-29 16:00:00,77.28,0.54,2023-10-29 10:00:00,79.42,0.48,2023-10-29 16:00:00,13
2023-10-30,66.82,0.92,2023-10-30 06:45:00,73.26,0.68,2023-10-30 06:00:00,74.85,0.62,2023-10-30 05:15:00,13
2023-10-31,56.33,1.44,2023-10-31 16:15:00,71.3,0.75,2023-10-31 13:15:00,78.47,0.51,2023-10-31 12:15:00,13
2023-11-01,79.63,0.47,2023-11-01 18:15:00,85.73,0.31,2023-11-01 17:45:00,89.56,0.22,2023-11-01 16:15:00,13
2023-11-02,81.56,0.42,2023-11-02 04:30:00,85.84,0.31,2023-11-02 07:00:00,87.45,0.27,2023-11-02 15:45:00,13
2023-11-03,73.53,0.67,2023-11-03 16:15:00,79.13,0.49,2023-11-03 16:00:00,83.33,0.37,2023-11-03 16:00:00,13
2023-11-04,80.79,0.44,2023-11-04 20:00:00,86.65,0.29,2023-11-04 19:45:00,88.19,0.25,2023-11-04 14:45:00,13
2023-11-05,65.2,0.99,2023-11-05 15:15:00,72.69,0.7,2023-11-05 15:00:00,77.75,0.53,2023-11-05 13:30:00,13
2023-11-06,56.25,1.44,2023-11-06 07:15:00,63.31,1.07,2023-11-06 07:30:00,68.9,0.84,2023-11-06 06:30:00,13
2023-11-07,53.86,1.59,2023-11-07 08:30:00,58.83,1.3,2023-11-07 07:30:00,62.6,1.11,2023-11-07 06:45:00,13
2023-11-08,59.18,1.28,2023-11-08 07:45:00,67.55,0.89,2023-11-08 17:00:00,68.21,0.86,2023-11-08 16:00:00,13
2023-11-09,50.23,1.83,2023-11-09 08:00:00,71.26,0.75,2023-11-09 07:15:00,78.45,0.51,2023-11-09 06:15:00,13
2023-11-10,64.81,1.01,2023-11-10 13:30:00,76.47,0.57,2023-11-10 13:30:00,79.96,0.46,2023-11-10 13:30:00,13
2023-11-11,56.33,1.44,2023-11-11 18:00:00,64.12,1.04,2023-11-11 18:00:00,68.88,0.84,2023-11-11 17:30:00,13
2023-11-12,76.77,0.56,2023-11-12 16:45:00,80.9,0.44,2023-11-12 13:30:00,87.78,0.26,2023-11-12 16:45:00,13
2023-11-13,53.86,1.59,2023-11-13 07:45:00,63.27,1.07,2023-11-13 06:45:00,71.66,0.73,2023-11-13 05:45:00,13
2023-11-14,48.92,1.93,2023-11-14 07:15:00,58.29,1.32,2023-11-14 07:15:00,66.82,0.92,2023-11-14 06:30:00,13
2023-11-15,47.15,2.08,2023-11-15 07:45:00,64.08,1.04,2023-11-15 06:45:00,68.83,0.84,2023-11-15 05:45:00,13
2023-11-16,55.32,1.5,2023-11-16 07:45:00,64.89,1.0,2023-11-16 07:30:00,71.42,0.74,2023-11-16 07:30:00,13
2023-11-17,63.81,1.05,2023-11-17 18:15:00,71.8,0.73,2023-11-17 17:15:00,78.03,0.52,2023-11-17 16:15:00,13
2023-11-18,72.38,0.71,2023-11-18 18:30:00,76.58,0.57,2023-11-18 17:45:00,79.73,0.47,2023-11-18 16:45:00,13
2023-11-19,72.38,0.71,2023-11-19 17:30:00,79.4,0.48,2023-11-19 17:30:00,85.67,0.31,2023-11-19 17:30:00,13
2023-11-20,66.13,0.95,2023-11-20 08:15:00,71.53,0.74,2023-11-20 08:15:00,77.42,0.54,2023-11-20 08:15:00,13
2023-11-21,60.34,1.22,2023-11-21 07:45:00,62.5,1.11,2023-11-21 06:45:00,71.89,0.72,2023-11-21 06:30:00,13
2023-11-22,63.97,1.04,2023-11-22 07:45:00,75.69,0.59,2023-11-22 06:45:00,82.36,0.4,2023-11-22 05:45:00,13
2023-11-23,73.61,0.66,2023-11-23 16:45:00,79.01,0.49,2023-11-23 19:45:00,79.27,0.48,2023-11-23 19:45:00,13
2023-11-24,64.66,1.01,2023-11-24 12:15:00,78.82,0.5,2023-11-24 12:15:00,86.06,0.3,2023-11-24 11:00:00,13
2023-11-25,22.15,6.51,2023-11-25 14:45:00,35.15,3.42,2023-11-25 14:30:00,45.63,2.21,2023-11-25 13:15:00,13
2023-11-26,66.13,0.95,2023-11-26 09:15:00,79.82,0.47,2023-11-26 08:30:00,84.31,0.34,2023-11-26 08:30:00,13
2023-11-27,63.5,1.06,2023-11-27 15:45:00,72.84,0.69,2023-11-27 15:15:00,79.86,0.47,2023-11-27 15:30:00,13
2023-11-28,63.04,1.09,2023-11-28 07:30:00,69.25,0.82,2023-11-28 07:30:00,73.46,0.67,2023-11-28 06:15:00,13
2023-11-29,64.74,1.01,2023-11-29 17:00:00,69.17,0.83,2023-11-29 17:00:00,74.69,0.63,2023-11-29 16:15:00,13
2023-11-30,67.13,0.91,2023-11-30 06:45:00,72.15,0.71,2023-11-30 06:45:00,76.05,0.58,2023-11-30 06:00:00,13
2023-12-01,66.2,0.95,2023-12-01 14:15:00,77.7,0.53,2023-12-01 16:30:00,80.97,0.44,2023-12-01 12:15:00,13
2023-12-02,72.3,0.71,2023-12-02 17:15:00,74.69,0.63,2023-12-02 16:15:00,78.52,0.51,2023-12-02 16:15:00,13
2023-12-03,78.78,0.5,2023-12-03 20:00:00,87.23,0.27,2023-12-03 17:00:00,88.4,0.24,2023-12-03 17:45:00,13
2023-12-04,45.52,2.22,2023-12-04 15:45:00,67.98,0.87,2023-12-04 15:45:00,70.34,0.78,2023-12-04 15:45:00,13
2023-12-05,64.43,1.02,2023-12-05 07:45:00,69.6,0.81,2023-12-05 07:45:00,77.29,0.54,2023-12-05 07:45:00,13
2023-12-06,53.47,1.61,2023-12-06 17:15:00,74.65,0.63,2023-12-06 17:00:00,79.27,0.48,2023-12-06 06:45:00,13
2023-12-07,67.82,0.88,2023-12-07 17:30:00,75.31,0.61,2023-12-07 16:00:00,78.22,0.52,2023-12-07 15:45:00,13
2023-12-08,34.65,3.49,2023-12-08 17:30:00,44.64,2.3,2023-12-08 17:15:00,53.34,1.62,2023-12-08 15:45:00,13
2023-12-09,52.47,1.68,2023-12-09 12:45:00,61.46,1.16,2023-12-09 12:00:00,63.97,1.04,2023-12-09 11:15:00,13
2023-12-10,30.71,4.18,2023-12-10 16:45:00,36.34,3.24,2023-12-10 17:00:00,41.74,2.58,2023-12-10 16:30:00,13
2023-12-11,67.05,0.91,2023-12-11 06:30:00,74.0,0.65,2023-12-11 15:00:00,77.24,0.55,2023-12-11 15:00:00,13
2023-12-12,63.58,1.06,2023-12-12 16:15:00,79.32,0.48,2023-12-12 07:45:00,80.4,0.45,2023-12-12 06:45:00,13
2023-12-13,24.92,5.58,2023-12-13 13:00:00,50.35,1.83,2023-12-13 13:00:00,60.21,1.22,2023-12-13 13:00:00,13
2023-12-14,82.72,0.39,2023-12-14 17:00:00,83.76,0.36,2023-12-14 16:30:00,89.25,0.22,2023-12-14 07:00:00,13
2023-12-15,78.32,0.51,2023-12-15 17:30:00,84.76,0.33,2023-12-15 17:30:00,88.86,0.23,2023-12-15 17:30:00,13
2023-12-16,61.81,1.14,2023-12-16 19:15:00,73.34,0.67,2023-12-16 19:15:00,79.73,0.47,2023-12-16 18:45:00,13
2023-12-17,66.98,0.91,2023-12-17 17:45:00,80.17,0.46,2023-12-17 17:45:00,85.42,0.32,2023-12-17 16:45:00,13
2023-12-18,76.62,0.57,2023-12-18 09:15:00,86.23,0.3,2023-12-18 09:45:00,87.17,0.27,2023-12-18 09:45:00,13
2023-12-19,69.14,0.83,2023-12-19 07:45:00,71.57,0.74,2023-12-19 06:45:00,77.62,0.53,2023-12-19 05:45:00,13
2023-12-20,69.52,0.81,2023-12-20 22:15:00,83.87,0.36,2023-12-20 19:00:00,87.14,0.27,2023-12-20 20:30:00,13
2023-12-21,81.1,0.43,2023-12-21 20:45:00,84.14,0.35,2023-12-21 06:15:00,91.13,0.18,2023-12-21 05:30:00,13
2023-12-22,65.05,1.0,2023-12-22 13:15:00,76.62,0.57,2023-12-22 13:15:00,77.16,0.55,2023-12-22 13:15:00,13
2023-12-23,17.21,8.91,2023-12-23 19:00:00,38.7,2.93,2023-12-23 17:45:00,42.57,2.5,2023-12-23 17:30:00,13
2023-12-24,77.47,0.54,2023-12-24 10:00:00,85.69,0.31,2023-12-24 14:45:00,89.97,0.21,2023-12-24 14:45:00,13
2023-12-25,75.69,0.59,2023-12-25 19:00:00,90.2,0.2,2023-12-25 18:15:00,94.11,0.12,2023-12-25 18:15:00,13
2023-12-26,67.67,0.88,2023-12-26 07:30:00,80.09,0.46,2023-12-26 07:30:00,83.74,0.36,2023-12-26 07:30:00,13
2023-12-27,80.48,0.45,2023-12-27 19:15:00,81.75,0.41,2023-12-27 19:15:00,86.7,0.28,2023-12-27 18:15:00,13
2023-12-28,63.43,1.07,2023-12-28 17:15:00,75.23,0.61,2023-12-28 17:30:00,79.96,0.46,2023-12-28 17:45:00,13
2023-12-29,64.74,1.01,2023-12-29 17:15:00,73.5,0.67,2023-12-29 17:30:00,71.63,0.73,2023-12-29 17:15:00,13
2023-12-30,60.26,1.22,2023-12-30 18:15:00,73.11,0.68,2023-12-30 18:00:00,78.47,0.51,2023-12-30 17:45:00,13
2023-12-31,80.02,0.46,2023-12-31 06:00:00,88.85,0.23,2023-12-31 11:15:00,89.97,0.21,2023-12-31 12:45:00,13
